Message ID,Date,Text
227787,11/03/2025 14:09:31,"رئيس المكتب الإعلامي الحكومي في غزة سلامة معروف:

 الاحتلال تعمّد خلال الأيام العشرة الماضية رفع وتيرة جرائمه بحق شعبنا وخروقاته لاتفاق وقف إطلاق النار.

أحدث هذه الجرائم اليوم قصف طائرات الاحتلال مجموعة من المواطنين ما أدى لاستشهاد 5 منهم بينهم شقيقان وسط قطاع غزة.

عدد الشهداء الذين قضوا منذ دخول اتفاق وقف إطلاق النار حيز التنفيذ بتاريخ 19 يناير الماضي ارتفع إلى 137."
227786,11/03/2025 12:51:08,مراسل صحيفة الحدث بغزة: تحليق مكثف لطيران الاستطلاع في أعقاب الغارة الاخيرة في عبسان الجديدة شرقي مدينة خانيونس
227785,11/03/2025 12:44:19,"اصابات جراء غارة نفذها طيران الاستطلاع
المعلومات عن نقل اصابتان جراء الاستهداف في عبسان الجديدة"
227784,11/03/2025 12:41:30,سماع صوت انفجار في مناطق عبسان الجديدة وجاري المتابعة
227783,11/03/2025 12:15:28,"4 شهداء بينهم شقيقيان نتيجة قصف إسرائيلي لمواطنين في منطقة ""نيتساريم"" جنوب مدينة غزة.
من بينهم 
1- أحمد عوض هاشم الدحدوح
2- محمد عوض هاشم الدحدوح"
227782,11/03/2025 09:32:18,"وزارة الصحة بغزة:

- وصل مستشفيات قطاع غزة 36 شهيدًا (32 شهيد انتشال،4 شهيد جديد) و 14 مصابًا خلال الـ 24 ساعة الماضية.

- ارتفاع حصيلة العدوان ""الإسرائيلي"" إلى 48,503 شهيدًا و 111,927 إصابة منذ السابع من أكتوبر للعام 2023م."
227781,11/03/2025 09:31:59,محكمة إسرائيلية تفرض حظرا للنشر على كافة تفاصيل عمل موظفين في مكتب نتنياهو (في شركتهم الخاصة) لصالح شركة دعاية تمويلها قطري
227780,11/03/2025 09:07:53,"**اميت سيجال - القناة 12:**

مصر تقول إن الخطة الأكثر واقعية للتنفيذ في الوقت الراهن هي إطلاق سراح 10 أسرى إسرائيليين أحياء (دون مراسم) مقابل تمديد وقف إطلاق النار لمدة شهرين."
227779,11/03/2025 09:07:29,"مراسل صحيفة الحدث بغزة: رصد لآخر الأحداث الميدانية منذ صباح اليوم 
جرى الإعلان عن استشهاد نجاد أبو سنيمة بنيران مسيرة إسرائيلية في بلدة الشوكة شرقي مدينة رفح ليرتفع العدد الى 2 منذ الفجر بينما أصيب آخران، أيضا فتحت آليات الاحتلال الإسرائيلي المتمركزة قرب الحدود مع بلدة خزاعة صباح اليوم نيرانها تجاه منازل المواطنين كما أطلقت المدفعية قذيفة قرب الحدود مع بلدة عبسان الجديدة دون أي اصابات .
ارتفع عدد الشهداء منذ الأمس إلى 5 بعد استشهاد 3 أشقاء شرق البريج وسط قطاع غزة تتزامن تلك الأحداث مع استمرار إغلاق معبر كرم أبو سالم ومنع إدخال المساعدات الإنسانية إلى القطاع ."
227778,11/03/2025 09:03:18,سفر دفعة من مرضى وجرحى قطاع غزة انطلاقا من مستشفى الأوروبي بخانيونس إلى معبر رفح البري من اجل تلقي العلاج في جمهورية مصر العربية .
227777,11/03/2025 07:40:16,"إضراب شامل يعم شوارع مدينة جنين 
حداداً على أرواح الشهداء .."
227776,11/03/2025 07:27:29,موجة دفئ تتحرك باتجاه فلسطين إعتباراً من اليوم الثلاثاء ويزداد تأثيرها مع نهاية الأسبوع وبداية الأسبوع المُقبل، أما الطقس فهو مشمس في القاهرة وغائم في الرياض وطقس غير مستقر في أبو ظبي.
227775,11/03/2025 07:08:44,"رئيس شعبة العمليات السابق في جيش الاحتلال، يسرائيل زيڤ: ""ليس لإسرائيل الآن أي سيطرة على المفاوضات مع حماس بعد بدء المحادثات المباشرة بين واشنطن وحماس.. إسرائيل فقدت القدرة على بلورة النتيجة النهائية لحربها على غزة""."
227774,11/03/2025 01:49:31,No text
227773,11/03/2025 01:49:28,"القناة 14 الإسرائيلية 

اليوم: الإنذارات في حالة تأهب ضد إطلاق الصواريخ على إسرائيل  من الممكن أن تعود إسرائيل اليوم إلى روتين الحرب، خوفاً من تهديد الحوثيين بتجديد هجماتهم على البلاد • رغم الخوف من إطلاق النار، لم تقم قيادة الجبهة الداخلية بتحديث التعليمات • ومن ناحية أخرى، يستعد سلاح الجو بشكل جدي لمثل هذا الاحتمال"
227772,11/03/2025 01:44:48,"أكسيوس عن مصدرين:

 ويتكوف سيتوجه مساء اليوم الثلاثاء إلى #الدوحة للانضمام إلى مفاوضات وقف إطلاق النار في غزة"
227771,10/03/2025 20:36:44,"مراسل صحيفة الحدث بغزة: وصول شهيد إلى مستشفى الأوروبي بخانيونس جراء قصف إسرائيلي شرق رفح
الشهيد هو عبدالله علي الشاعر"
227770,10/03/2025 20:25:48,"شهود عيان : شهداء جراء غارة من طائرة استطلاع في رفح جنوب قطاع غزة 
جاري المتابعة"
227769,10/03/2025 17:15:03,ترامب: اعتقال الطالب المؤيد للفلسطينيين بجامعة كولومبيا هو الأول في سلسلة اعتقالات لهذا السبب
227768,10/03/2025 17:14:33,استشهاد شاب بعد أن صدمته آلية عسكرية إسرائيلية في جنين
227767,10/03/2025 17:14:21,سقوط طائرة تصوير لجيش الاحتلال، خلال اقتحام مدينة دورا جنوب الخليل.
227766,10/03/2025 13:21:51,"مبعوث ترمب للشرق الأوسط ويتكوف لفوكس نيوز:

- نحن بحاجة إلى مواعيد نهائية لإطلاق سراح الرهائن وطريقة احتجازهم في غزة غير مقبولة.

- البداية في غزة يجب أن تكون باستسلام حماس ونزع سلاحها ومغادرة القطاع.

- القطريون كانوا رائعين في الطريقة التي تعاملوا بها في الوساطة وأعتقد أنهم كانوا جزءا مهما من عملية السلام."
227765,10/03/2025 11:34:43,"محامية الطبيب حسام أبو صفية: منذ لحظة الاعتقال نقل أبو صفية إلى معتقل سدي تيمان وعزل لمدة 14 يوما

 محامية الطبيب حسام أبو صفية: الطبيب أبو صفية يقبع في سجن عوفر غربي رام الله وتعرض لتحقيق قاس

محامية الطبيب حسام أبو صفية: الطبيب أبو صفية تعرض خلال فترات التحقيق لتنكيل وتعذيب واعتداءات بشعة

محامية الطبيب أبو صفية: أبو صفية لم يكن يعلم أن والدته توفيت وسأل هل نقل جثمان ابنه الشهيد من المستشفى ليدفن"
227764,10/03/2025 11:33:26,"اللجنة الإعلامية في مخيم جنين:

- تواصل قوات الإحتلال عدوانها المتصاعد على جنين ومخيمها لليوم الـ49 على التوالي، ودفعت بتعزيزات عسكرية ودبابات وجرافات ثقيلة إلى المدينة ووادي برقين ومنطقة الهدف.

- عشر أيام من شهر رمضان، قضاها نحو 20 ألف نازح من مخيم جنين في مراكز الإيواء وخارج منازلهم في أوضاع إنسانية صعبة.

- يطالب أهالي مخيم جنين بتحرك واضح يضمن عودتهم إلى ديارهم وإنهاء معاناتهم المستمرة، بعد تهجيرهم قسرًا بفعل عملية الاحتلال العسكرية المستمرة.

- تعمدت قوات الاحتلال الاحتلال حرق منازل في مخيم جنين، مع تواصل عمليات الهدم والتفجير للمباني وخاصة في حارة السمران.

- أكثر من 200 من أهالي جنين ومخيمها جرى اعتقالهم واحتجازهم خلال العدوان المستمر، وكان آخرهم الشبان أحمد مهداوي ولواء مهداوي، ومحمد مهداوي واعتقلوا من داخل مخيم جنين.

- يتمركز جنود الاحتلال داخل منازل الأهالي في مخيم جنين، والتي جرى تحويل عدد منها إلى ثكنات عسكرية بالتزامن وجود قناصة في حارة بيروت، وانتشار آليات إسرائيلية في حارات المخيم والمدينة.

- وسّعت قوات الاحتلال عدوانها على جنين، ليطال بلدة اليامون جنوب المدينة، وسط عمليات اقتحام لمنازل الأهالي استمرت لساعات.

- بالتزامن مع العدوان الإسرائيلي اعتقلت أجهزة السلطة الحاجّ عصام أبو عميرة والد الشهيد أمير والمعتقل الجريح محمد أبو عميرة من مخيم جنين."
227763,10/03/2025 11:32:26,"*وزارة الصحة في غزة:* 

خدمات التصوير الطبي التشخيصية خرجت تماماً عن الخدمة جراء التدمير المتعمد خلال العدوان*

- 4 أجهزة رنين مغناطيسي، و 4 أجهزة تصوير مقطعي دُمرت تماماً .*

- 33 جهاز أشعة متحرك وثابت تعرضت لتخريب متعمد من قبل الاحتلال.*

- مئات المرضى محرومين من خدمات التصوير التشخيصي مع تزايد الحاجة للخدمة*

- الكوادر الطبية تواجه تحدي كبير لاتمام التدخلات الطبية والتشخيصية خاصة الطارئة منها جراء عدم توفر خدمات التصوير الطبي التشخيصية*"
227762,10/03/2025 09:13:14,وزير الخارجية الإسرائيلي غدعون ساعر خلال لقائه وزير خارجية لوكسمبرغ: سوريا فيها آلاف العناصر من حركتي الجهاد وحماس الذين يريدون إشعال حدودنا
227761,10/03/2025 09:12:52,يسرائيل هيوم عن مصادر مطلعة: الوفد الإسرائيلي المتجه إلى الدوحة سيعمل على إصلاح الاضرار التي تسبب بها المبعوث الأمريكي بولر
227760,10/03/2025 09:07:52,إصابة سيدة برصاص قوات الاحتلال بالقرب من مسجد حلمي صقر بتل السلطان غرب مدينة رفح.
227758,10/03/2025 08:25:35,"المتحدث باسم حركة حماس عبد اللطيف القانوع:

تعاملنا بمرونة مع جهود الوسطاء ومبعوث ترامب وننتظر نتائج المفاوضات المرتقبة وإلزام الاحتلال بالاتفاق والذهاب للمرحلة الثانية.

المفاوضات التي جرت مع الوسطاء المصريين والقطريين ومبعوث ترامب ترتكز على إنهاء الحرب والانسحاب والإعمار.

التزمنا تماماً بالمرحلة الأولى من الاتفاق وأولويتنا الآن إيواء شعبنا وإغاثته وضمان وقف دائم لإطلاق النار.

وافقنا على مقترح مصر بلجنة الإسناد المجتمعي وعلى بدء عملها في قطاع غزة لتعزيز صمود شعبنا وتثبيته في أرضه.

يهدف الاحتلال من تشديد الحصار وإغلاق المعابر ومنع الإغاثة عن شعبنا دفعه للهجرة وهذا أضغاث أحلام.

حديث الاحتلال عن خطط عسكرية لاستئناف القتال في غزة وقرار قطع الكهرباء خيارات فشلت وتشكل تهديداً على أسراه ولن يحررهم إلا بالتفاوض."
227757,10/03/2025 08:25:13,هيئة عائلات الأسرى الإسرائيليين: اتفاق شامل لإعادة المختطفين كافة ممكن وهو التزام من جانب الحكومة لمواطنيها
227756,10/03/2025 08:24:57,"هيئة عائلات الأسرى الإسرائيليين: 

نطالب نتنياهو بمنح الوفد في #الدوحة تفويضا كاملا لإعادة المختطفين دفعة واحدة"
227755,10/03/2025 08:24:30,"الوزير السابق ورئيس جامعة الاقصى في عهد سابق الدكتور كمال الشرافي"" ابو العبد"" في ذمة الله 
رحمك الله يادكتور كمال وأسكنك فسيح جناته"
227754,10/03/2025 08:14:22,No text
227753,10/03/2025 08:14:22,No text
227752,10/03/2025 08:14:22,"وسط ركام الأيام وثقل الفقد، تجلس تلك السيدة الأرملة تضم ابنها الوحيد إلى قلبها كأنها تحاول أن تخبئه من قسوة الحياة. 
لم يتبقَ لها من منزلها المتواضع سوى ذكريات تتلاشى مع الريح، ولا من أحلامها سوى سرابٍ يتراقص في الأفق البعيد.

ينظر إليها نجلها الوحيد #قصي، بعينين تملؤهما البراءة والجوع، وسألها بصوته الصغير الذي يحمل من الرجاء أكثر مما يحتمل قلبها المثقل:
""متى ستطبخين صينية الدجاج يا أمي؟""

ابتلعت الأم غصتها، وابتسمت رغم الدموع المتجمعة في أطراف عينيها، حاولت أن تخفي اهتزاز صوتها وهي تهمس:
""قريبًا يا حبيبي.. القادم أجمل.""

لم يكن في يدها شيء، لكنها امتلكت ما لا يملكه الكثيرون: الصبر والأمل.
كتب الصحفي #مثنى النجار

كان الله بعون الاهالي وكل مطحون لايجد ما يسد جوعه ويومه ولا حول ولا قوة الا بالله العلي العظيم. 
@أبرز المعجبين 
#غزة
#حصار
#معبر
#حرب"
227751,10/03/2025 07:14:30,بولر لـ العربية: نحن ملتزمون بنهاية الحرب في غزة وإعادة الرهائن
227750,10/03/2025 07:14:28,بولر لـ العربية: الاتفاق مع حماس ممكنًا
227749,10/03/2025 07:14:26,بولر لـ العربية: ناقشنا مع حماس وقف إطلاق النار طويل الأمد
227748,10/03/2025 07:14:24,بولر لـ العربية: هناك مؤشرات إيجابية على انتهاء الوضع الحالي بغزة بعد اللقاءات التي أجريناها
227747,10/03/2025 07:14:19,مبعوث ترامب لشؤون الرهائن، آدم بولر، في مقابلة مع قناة العربية: اللقاءات مع حماس أعطتني الأمل بإمكانية إعادة إعمار غزة
227746,10/03/2025 03:13:36,اللهم نحن عبيدك، حاجتنا بين يديك فاقضها لنا يارب العالمين، ومن علينا من واسع كرمك وجودك يا أكرم الأكرمين يا أجود ...
227745,10/03/2025 03:12:22,‌‏رويترز عن مسؤولين أمريكيين: اجتماع السعودية سيحدد مدى استعداد كييف لتقديم تنازلات ملموسة لموسكو لإنهاء الحرب
227744,10/03/2025 03:11:56,مصادر محلية: قوات الاحتلال تقتحم مخيم الجلزون شمال رام الله
227743,09/03/2025 20:53:51,"جيلي كوهين-كان:
بينما تناقش الحكومة الإسرائيلية التفويض الذي ستمنحه للوفد الذي سيغادر إلى الدوحة غدًا، بدأت الولايات المتحدة بنشر التفاؤل."
227742,09/03/2025 20:53:42,مبعوث ترامب لشؤون الرهائن، آدم بولر، ردا على سؤال إذا ما كان هناك موعدًا نهائيًا لتنفيذ تهديدات ترامب ضد حماس: الرئيس ترامب لم يحدد موعدًا نهائيًا
227741,09/03/2025 20:53:40,مبعوث ترامب لشؤون الرهائن، آدم بولر: أستطيع أن أقول إن حماس تهدف إلى وقف إطلاق نار طويل الأمد .. تحدثنا عن وقف لإطلاق النار يتضمن نزع سلاح حماس، وقف لإطلاق النار لن يكونوا فيه جزءا من الإدارة السياسية لغزة، وقف لإطلاق النار نضمن فيه أنهم لا يستطيعون إلحاق الضرر بإسرائيل .. جزء من ذلك يشمل إعادة بناء غزة
227740,09/03/2025 20:53:38,مبعوث ترامب لشؤون الرهائن، آدم بولر: ناقشنا مع حماس الشكل الذي قد تبدو عليه نهاية الحرب
227739,09/03/2025 20:53:36,القناة ١٣ العبرية عن مسؤولين إسرائيليين كبار تعقيبا على المفاوضات الأميركية المباشرة مع حماس: هناك محاولة لإجراء مفاوضات من فوق رؤوسنا .. لا يوجد الكثير من هامش المناورة لإسرائيل، وإذا توصل ترامب إلى تفاهمات مع حماس، فسيكون من الصعب جدًا على نتنياهو أن يقول له لا، والأميركيون يعلمون ذلك
227738,09/03/2025 20:14:49,الشيخ نعيم قاسم: سنشارك في الانتخابات البلدية واتفقنا مع حركة أمل على تجديد الاتفاق الذي كان موجوداً بين الرئيس نبيه بري والشهيد السيد حسن نصر الله
227737,09/03/2025 20:09:49,"أمين عام حزب الله، الشيخ نعيم قاسم: 

- لتأخذ الدولة اللبنانية فرصتها في العمل السياسي لكي نثبت للعالم كله أنّ ""إسرائيل"" لا تنسحب بالسياسة بل بالحرب والمقاومة

- نحن في مرحلة جديدة، ولن نترك المعادلات تترسخ بطريقة إسرائيلية بل سنرسّخ معادلة تحمي مستقبلنا وبلدنا وتؤدي إلى تحرير أرضنا

- ""إلى السياديين، شو إنبلعت لساناتكم قدام إسرائيل؟ مش رح نبطّل مقاومة وإللي بيطلع بإيدكم يطلع""

- عندما نقول المقاومة مستمرة يعني أن المقاومة مستمرة في الميدان، وحزب الله كبير ويمتلك قدرات كبيرة"
227736,09/03/2025 19:46:24,"تصريح صحفي عن حركة حماس: 
تدين بشدة قرار الاحتلال الصهيوني قطع الكهرباء عن غزة، بعد أن حرمها من الغذاء والدواء والماء، في محاولة يائسة للضغط على شعبنا ومقاومته عبر سياسة الابتزاز الرخيص والمرفوض.

إن قطع الكهرباء، وإغلاق المعابر، ووقف المساعدات والإغاثة والوقود، وتجويع شعبنا، يعدّ عقابًا جماعيًا وجريمة حرب مكتملة الأركان.

تُشكّل ممارسات الاحتلال انتهاكًا صارخًا للاتفاقات الموقعة، وتجاوزًا لكل القوانين والأعراف الإنسانية، في تأكيد جديد على أن الاحتلال لا يحترم التزاماته.

يسعى نتنياهو لتعطيل الاتفاق الذي شهد عليه العالم، محاولًا فرض خارطة طريق جديدة تخدم مصالحه الشخصية على حساب حياة أسرى الاحتلال، ودون اكتراث لمطالب عائلاتهم.

نحذر الاحتلال من مواصلة هذه الجرائم، ونؤكد أن الشعب الفلسطيني ومقاومته لن يرضخوا لهذه الضغوط، وسيواصلون الصمود حتى تحقيق الحرية والانتصار.

لا طريق سوى الالتزام بتنفيذ بنود الاتفاق، والبدء بمفاوضات المرحلة الثانية، وأي محاولة للمماطلة هي إضاعة للوقت، وتلاعب بمصير الأسرى."
227735,09/03/2025 16:55:41,"عاجل: قال مبعوث ترامب، آدم بولر، ردا على سؤال ""ما مدى قربنا من إطلاق سراح جميع الرهائن؟"" في مقابلة مع قناة كان العبرية: على نحو متفائل، أود أن أقول أنه في غضون أسابيع"
227734,09/03/2025 16:55:39,عاجل: مبعوث ترامب لشؤون الرهائن، آدم بولر، في مقابلة مع CNN: بعد معرفتي لوجهة نظر حماس وبعد أن استمعت إليهم .. أعتقد أنه من الممكن التوصل إلى اتفاق يتم بموجبه إطلاق سراح جميع الرهائن وليس الأميركيين فقط
227733,09/03/2025 16:55:38,عاجل: مبعوث ترامب لشؤون الرهائن، آدم بولر، في مقابلة مع CNN: لقد اقترحت حماس تنفيذ صفقة تبادل شاملة للأسرى، ووقف إطلاق النار لمدة خمس إلى عشر سنوات، ونزع السلاح، وعدم التدخل في السياسة
227732,09/03/2025 16:55:20,"عميت سيغال:

 لقد تساءلنا لعدة أشهر كيف لم تتأثر حماس بتهديدات ترامب.
  الآن أصبح الجواب واضحا: عندما يلتقي بهم أحد المقربين من الرئيس، لماذا يجب أن يقلقوا؟"
227731,09/03/2025 14:38:24,إصابة مواطن برصاص جيش الاحتلال الإسرائيلي قرب بلدة خزاعة شرقي مدينة خان يونس
227730,09/03/2025 14:12:10,آدم بولر المبعوث الخاص لشؤون الأسرى: اللقاء مع حماس حصل على موافقة ترامب.
227729,09/03/2025 14:12:09,عاجل: CNN عن مبعوث ترمب للرهائن: من الممكن أن نرى شيئا مثل هدنة طويلة الأمد يطلق فيها سراح أسرى وتتخلى حماس عن أسلحتها
227728,09/03/2025 14:12:06,عاجل: ‌‏CNN عن مبعوث ترمب للرهائن: الحوار مع حماس كان مفيدا جدا
227727,09/03/2025 13:29:06,"بتسلئيل سموتريتش:
خطة التهجير تتحول إلى واقع، هناك تحرك الآن مع الإدارة الأمريكية، وبطبيعة الحال، لا يمكنني الدخول في التفاصيل، لا يمكنني تحديد الدول، أو المصالح المشتركة بين هذه الدول وأمريكا، أو بيننا وبينها، من أجل إنشاء هذا التعاون المشترك.

هناك استعدادات لإنشاء مديرية هجرة كبرى جدًا داخل وزارة الدفاع، لأن الأمر في النهاية هو عملية لوجستية ضخمة، فقط لأعطيكم فكرة: إذا قمنا بتهجير عشرة آلاف شخص يوميًا من غزة، فسيستغرق الأمر نصف عام، إذا هجرنا خمسة آلاف يوميًا، فسيستغرق عامًا، وبالطبع، هذا بعد الاتفاق مع الدول المستضيفة، لكن هذه عمليات طويلة جدًا.

اللوجستيات لا تقتصر فقط على كيفية إخراجهم، أي أي حافلة ستنقلهم أو أي طائرة، وبالمناسبة، نقوم بإعداد بدائل برية، جوية وبحرية، والأمر أكثر تعقيدًا، لأن علينا معرفة من سيذهب، وإلى أي دولة، وما هي متطلبات كل دولة، وما هي الفئات العمرية، وما هي احتياجاتهم، وما هي التأهيلات التي قد نحتاج إلى توفيرها لهم، هذه عملية لوجستية ضخمة، ونحن نستعد لها بقيادة رئيس الوزراء، ووزير الدفاع، وسأحرص شخصيًا على أن أكون شريكًا في ذلك.

76 عامًا ونحن نبحث عن حلول، وبفضل الله، نقوم بإحداث تغييرات على الأرض، وقد أنجزنا الكثير خلال هذه الفترة، وفعلنا ذلك مع إدارة بايدن، وسنحقق المزيد مع الإدارة الجديدة."
227726,09/03/2025 12:05:18,"مناشدة عاجلة 
أنقـــــذوا أمجـــــــد من الشــلل الكـلي قبـــــل فـــــوات الأوان

تتوجه عائلة المصري في الوطن والشتات، إلى الجهات المختصة “وزارة الصحة الفلسطينية ومنظمة الصحة العالمية”، بمناشدة عاجلة جداً لسفر ابننا الشاب أمجد راتب المصري، الذي تعرض لإصابة بليغة أثناء سعيه لتأمين قوت أسرته في ظل الظروف الصعبة والمجاعة التي مرَّ بها قطاع غزة خلال الحـ.ـرب الغـ.ـاشـ.ـمة.

وقد أسفرت الإصابة عن فقدان ابننا أمجد للقدرة على الحركة بشكل كامل، وبعد سعي كبير، حصل ابننا الشاب أمجد على تحويلة طبية للعلاج خارج القطاع، إلا أن اسمه لم يُدرج ضمن كشوفات المسافرين عبر المعبر، مما حال دون تمكنه من السفر وتلقي الرعاية الطبية اللازمة، رغم تفاقم وضعه الصحي يوماً بعد يوم.

إننا نناشد وزارة الصحة الفلسطينية، ومنظمة الصحة العالمية، وكل الجهات المختصة، وأصحاب الضمائر الحية، بضرورة التدخل العاجل لضمان سفر ابننا أمجد في أسرع وقت ممكن، حفاظاً على حياته من الشلل الكامل ومنعاً لأي مضاعفات قد تكون لها تبعات خطيرة."
227725,09/03/2025 12:03:09,"أمن المقاومة يضبط متخابراً مع العدو خلال مراسم تسليم الأسرى

 في تصريح خاص لمنصة ""الحارس""، كشف ضابط في أمن المقاومة عن ضبط متخابر مع العدو، كان يجمع المعلومات خلال مراسم تسليم أسرى العدو الشهر الماضي.

 وبحسب ما سُمح بنشره، فقد كلّفت مخابرات العدو ""الشاباك"" المتخابر برصد مواقع تسليم الأسرى، وطبيعة التجهيزات الفنية والأمنية، والشخصيات القيادية المشاركة، إلى جانب نوعية العتاد العسكري المعروض."
227724,09/03/2025 11:37:33,"إذاعة الجيش الإسرائيلي:

الوزير زئيف إلكين: ننسق جميع خطواتنا مع الأمريكيين و خططنا معروفة وواضحة. لا نملي على الأمريكيين أفعالهم لان لديهم أسرى لدى حماس."
227723,09/03/2025 11:37:30,"غيورا آيلاند صاحب ""خطة الجنرالات"" يكتب في يديعوت أحرونوت:

هناك ثلاثة احتمالات أمام إسرائيل الآن:
١- صفقة شاملة وانهاء الحرب وسحب القوات الإسرائيلية من القطاع.
٢- العودة للحرب، ومن يؤيد هذا التوجه عليه أن يجيب قبل ذلك على عدد من الأسئلة، من بينها ما الذي ستحققه هذه الحرب ولم يتحقق قبل ذلك ماذا عن المحتجزين المتبقين؟ ماذا عن تأثير نقل الجنود إلى غزة في سائر الجبهات؟
٣- تمديد المرحلة الاولى من الصفقة.

يلخص آيلاند القول بأنه لو كان في موقع اتخاذ القرار لاختار الاحتمال الأول لأن هزيمة حماس باتت ممكنة من خلال سيناريوهات أخرى تشمل الضغوط العربية على الحركة."
227722,09/03/2025 11:20:18,"تقرير قناة ١٢ الاسرائيلية عن محادثات استمرار صفقة التبادل :
من المقرر أن يتوجه المبعوث الأمريكي الخاص  ستيف ويتكوف إلى الدوحة، الثلاثاء، للمشاركة في محادثات وقف إطلاق النار. في الوقت نفسه، قال مصدر إسرائيلي إن المحادثات بين الولايات المتحدة وحماس بشأن إطلاق سراح الرهائن الأميركيين باءت بالفش

أما الخطوط العريضة التي سيبحثها الوفد الإسرائيلي مع الوسطاء فهي خطوط ويتكوف، والتي تقضي بإطلاق سراح نصف الرهائن في اليوم الأول لتمديد وقف إطلاق النار، والذي يستمر حتى ما بعد عيد الفصح وشهر رمضان. وبعد ذلك، سيتم إطلاق سراح الرهائن المتبقين في اليوم الأخير من وقف إطلاق النار، قبل إعلان نهاية الحرب.

وترفض حماس قبول هذا المقترح، كما أن إسرائيل غير مهتمة بالحديث عن وقف الحرب، وتعتمد على الخطوط العريضة التي وضعها مبعوث الرئيس الأميركي لمحاولة التوصل من خلالها إلى اتفاقيات أخرى. 

وبحسب التقارير، فإن إدارة ترامب تتفاوض بشكل مباشر مع المنظمة الإرهابية القاتلة لإطلاق سراح 10 رهائن، بما في ذلك الرهائن الأميركيين، مقابل وقف إطلاق النار لمدة شهرين. وفي إسرائيل، كان هناك قلق من أنه حتى لو وقعت الولايات المتحدة على مثل هذه الخطوة، فإن إطلاق سراح الرهائن العشرة لن يتم من تلقاء نفسه وسيكون جزءًا من صفقة أوسع نطاقًا. وهناك أيضًا قلق في إسرائيل من أن الولايات المتحدة ستحرص على إطلاق الرهائن الذين يحملون الجنسية الأمريكية وستفقد الاهتمام بالمفاوضات، كما ترفض التعاون مع هذه الخطوة على المستوى الأخلاقي. لكن مصدرا إسرائيليا زعم أن المحادثات فشلت.
 

في الوقت نفسه، تحدثت وسائل إعلام عربية عن تمديد وقف إطلاق النار خلال شهر رمضان. ونفت كل من إسرائيل وحماس التقرير. ورغم ذلك فإن المنظمة  مهتمة بالفعل باستمرار وقف إطلاق النار مقابل إطلاق سراح الرهائن، حتى من دون إنهاء الحرب. لكن إسرائيل سوف تضطر إلى تقديم تنازلات كبيرة من أجل تنفيذ المرحلة الثانية من الاتفاق. 

ومن المقرر أن يعقد المجلس السياسي الأمني ​​اجتماعا اليوم للتحضير لاستئناف المحادثات. وفي إسرائيل سيحاولون استنفاد كل الإجراءات ومعرفة ما إذا كان تمديد المرحلة الأولى ممكنا، وما إذا كان من الممكن إعادة المختطفين. السؤال الرئيسي هو ما إذا كان من الممكن إعادة الجميع بهذه الطريقة. حتى لو تمكنوا من إنتاج بعض الدفعات، ففي النهاية سوف تضطر إسرائيل إلى الاختيار بين إنهاء الحرب والرهائن، لأن حماس تريد الاحتفاظ بأوراق لديها
 של טראמפ סטיב וויטקוף יטוס ביום שלישי לדוחא על מנת להשתתף בשיחות להפסקת אש. במקביל, גורם ישראלי אומר כי נכשלו המגעים בין ארה""ב לחמאס לשחרור חטופים אמריקניים."
227721,09/03/2025 10:14:30,تقرير مصور :  الصحفية الفلسطينية حنين ميمه، وضعت عملها جانبا لرعاية طفلتها شام وعلي الناجي الوحيد من أطفال شقيقتها الشهيدة الصحفية سلام فهي لم تكن مجرد شاهدة على الحرب، بل كانت أمًا في زمن يسرق فيه الاحتلال الأمهات من أطفالهن، أم تكتب بدمعها وحبها فصلاً جديدًا من المقاومة.
227720,09/03/2025 09:31:53,اصابة السيدة فاتن سالم قديح بطلق ناري في القدم بين بلدة خزاعة وعبسان الكبيرة شرقي مدينة خانيونس
227719,09/03/2025 08:51:37,"رئيس جمعية أصحاب المخابز في غزة، عبد الناصر العجرمي :

- جميع المخابز العاملة بـ""غاز الطهي"" في خانيونس توقفت عن العمل.

- عددها 5 مخابز، منها مخبزان آليان والبقية نصف آلية.

- كمية السولار المتبقية لتشغيل بقية المخابز تكاد تكفي لمدة أسبوعين فقط.

- المخازن شبه فارغة، ولا تحتوي على كميات كافية من السولار أو المواد الغذائية.

- استمرار الحصار يهدد بتجويع سكان قطاع غزة، مما يستوجب تحركًا سريعًا.."
227718,09/03/2025 08:51:03,مراسل صحيفة الحدث بغزة: اطلاق نار من طائرات كواد كابتر يصل على امتداد شارع ابو صلاح ومنطقة السناطي ومحيط مسجد أسامة بن زيد في بلدة عبسان الكبيرة شرقي مدينة خانيونس
227717,09/03/2025 07:32:07,"موريا أسراف-القناة 13:
سوف يجتمع الكابينت مساء اليوم في جلسة مقررة مسبقًا، ومن بين أهدافها تحديد التفويض الإسرائيلي للوفد الذي سيغادر غدًا إلى الدوحة.

مسؤول إسرائيلي رفيع صرّح لي صباح اليوم بأن هناك إصرارًا من الجانب الأمريكي للتوصل إلى اتفاق، لكن حتى الآن لم يتم تحقيق تقدم كبير بين الأطراف."
